frame,time_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y
79,6.583333333333333,131,15,suv,0.6393570303916931,290.7818603515625,303.10791015625,400.5843811035156,398.8973693847656,345.68310546875,351.00262451171875
79,6.583333333333333,133,5,car,0.30780282616615295,309.82598876953125,103.8840560913086,338.06817626953125,127.82257843017578,323.94708251953125,115.85331726074219
79,6.583333333333333,137,5,car,0.4134646952152252,197.3013916015625,141.7874755859375,237.732421875,169.2451934814453,217.51690673828125,155.51632690429688
79,6.583333333333333,138,9,minivan,0.5578610301017761,445.4148864746094,256.16278076171875,536.457275390625,355.099609375,490.93609619140625,305.6311950683594
79,6.583333333333333,139,11,pickup,0.42981499433517456,563.337890625,221.1605224609375,652.3341064453125,316.0976257324219,607.8359985351562,268.62908935546875
80,6.666666666666667,1,5,car,0.9295560717582703,147.65493774414062,475.0941162109375,341.65093994140625,636.395263671875,244.65293884277344,555.7446899414062
80,6.666666666666667,2,5,car,0.7648212909698486,411.9304504394531,417.0199890136719,542.1458129882812,541.179443359375,477.03814697265625,479.0997314453125
80,6.666666666666667,3,15,suv,0.8079670667648315,128.83734130859375,310.51531982421875,261.09710693359375,415.95947265625,194.96722412109375,363.2373962402344
80,6.666666666666667,4,10,motorbike,0.7562826871871948,48.9107666015625,400.1504821777344,109.15956115722656,507.0162048339844,79.03516387939453,453.5833435058594
80,6.666666666666667,5,5,car,0.8645133376121521,589.5675659179688,348.734619140625,716.82421875,469.8876647949219,653.1959228515625,409.3111572265625
80,6.666666666666667,6,10,motorbike,0.6064929366111755,377.63336181640625,224.44863891601562,403.5942687988281,270.2786560058594,390.61383056640625,247.3636474609375
80,6.666666666666667,8,5,car,0.6892284154891968,520.0178833007812,100.7509765625,548.4343872070312,121.42890930175781,534.2261352539062,111.0899429321289
80,6.666666666666667,10,5,car,0.5067639946937561,293.2356872558594,299.6698303222656,399.60650634765625,391.86993408203125,346.42108154296875,345.7698974609375
80,6.666666666666667,12,5,car,0.5804517269134521,156.29344177246094,135.11004638671875,198.83702087402344,161.34695434570312,177.5652313232422,148.22850036621094
80,6.666666666666667,18,5,car,0.8536885976791382,447.5891418457031,252.64334106445312,534.8692626953125,346.35467529296875,491.22918701171875,299.4990234375
80,6.666666666666667,100,5,car,0.38890400528907776,316.82220458984375,125.11394500732422,355.6969909667969,158.14675903320312,336.25958251953125,141.63035583496094
80,6.666666666666667,55,19,van,0.36330488324165344,274.0673828125,116.33612823486328,315.136474609375,154.06248474121094,294.6019287109375,135.19931030273438
80,6.666666666666667,131,15,suv,0.4512912929058075,291.1847839355469,299.72216796875,403.0757751464844,397.58453369140625,347.1302795410156,348.6533508300781
80,6.666666666666667,133,5,car,0.3117181360721588,309.7135009765625,103.76065826416016,338.22216796875,127.92061614990234,323.96783447265625,115.84063720703125
80,6.666666666666667,137,5,car,0.4863349199295044,195.0357666015625,140.8831024169922,238.18463134765625,170.25131225585938,216.61019897460938,155.56719970703125
80,6.666666666666667,132,10,motorbike,0.4940946102142334,860.6454467773438,214.13369750976562,883.6879272460938,263.3628234863281,872.1666870117188,238.74826049804688
81,6.75,1,5,car,0.9244952201843262,151.49398803710938,472.343994140625,341.5298156738281,630.32666015625,246.51190185546875,551.3353271484375
81,6.75,2,5,car,0.8077772855758667,412.9468994140625,413.37823486328125,542.3989868164062,536.671875,477.6729431152344,475.0250549316406
81,6.75,3,15,suv,0.6069005727767944,129.9141082763672,310.0643615722656,261.5140686035156,414.9949951171875,195.71408081054688,362.5296630859375
81,6.75,4,10,motorbike,0.7590569853782654,48.802425384521484,399.9604797363281,109.20550537109375,506.9634704589844,79.00396728515625,453.46197509765625
81,6.75,5,5,car,0.8888736367225647,588.90673828125,345.6334533691406,715.1547241210938,466.1628112792969,652.03076171875,405.89813232421875
81,6.75,6,10,motorbike,0.49976611137390137,377.9276123046875,218.52963256835938,405.6612548828125,267.95562744140625,391.79443359375,243.2426300048828
81,6.75,8,5,car,0.6945305466651917,519.8775634765625,100.46558380126953,547.9105224609375,120.91564178466797,533.89404296875,110.69061279296875
81,6.75,10,5,car,0.6015233993530273,296.5795593261719,297.2135009765625,400.7923278808594,387.3027648925781,348.6859436035156,342.25811767578125
81,6.75,12,5,car,0.5466712713241577,155.709228515625,135.0478057861328,198.4487762451172,161.6182861328125,177.07901000976562,148.33303833007812
81,6.75,18,5,car,0.8082717061042786,451.3816833496094,249.44293212890625,531.64111328125,335.1151428222656,491.51141357421875,292.279052734375
81,6.75,100,5,car,0.40537145733833313,316.8419189453125,125.1444320678711,355.80523681640625,158.2406005859375,336.3235778808594,141.69252014160156
81,6.75,55,19,van,0.36305078864097595,273.9609375,116.35701751708984,315.2347412109375,154.30999755859375,294.59783935546875,135.33351135253906
81,6.75,133,5,car,0.3207830786705017,309.6422424316406,103.7276382446289,338.2848815917969,127.99150085449219,323.96356201171875,115.85957336425781
81,6.75,137,5,car,0.5117971301078796,194.058349609375,141.251220703125,237.5833282470703,170.8775177001953,215.82083129882812,156.06436157226562
81,6.75,9,18,truck,0.31327077746391296,565.406982421875,216.17092895507812,645.357177734375,309.25286865234375,605.382080078125,262.7119140625
82,6.833333333333333,1,5,car,0.9250338077545166,154.06103515625,469.7122497558594,343.03875732421875,626.9766235351562,248.54989624023438,548.3444213867188
82,6.833333333333333,2,5,car,0.7975153923034668,414.7389221191406,409.7425537109375,542.0308227539062,530.8523559570312,478.3848876953125,470.2974548339844
82,6.833333333333333,3,15,suv,0.7061805725097656,129.8174285888672,309.3244934082031,263.0129089355469,415.7499084472656,196.4151611328125,362.5372009277344
82,6.833333333333333,4,10,motorbike,0.771649956703186,48.69330978393555,399.87384033203125,109.2796401977539,506.99853515625,78.9864730834961,453.4361877441406
82,6.833333333333333,5,5,car,0.848290741443634,590.205810546875,342.9111633300781,713.4446411132812,460.7276916503906,651.8251953125,401.8194274902344
82,6.833333333333333,6,10,motorbike,0.4908812642097473,380.3348693847656,219.03269958496094,406.6965637207031,266.4634094238281,393.5157165527344,242.748046875
82,6.833333333333333,8,5,car,0.6866781115531921,519.7183837890625,99.74169158935547,547.9444580078125,120.43474578857422,533.8314208984375,110.08821868896484
82,6.833333333333333,10,5,car,0.6513711214065552,298.9639892578125,294.13348388671875,403.0025939941406,383.8764953613281,350.9832763671875,339.0050048828125
82,6.833333333333333,12,5,car,0.49519217014312744,155.37158203125,135.0355987548828,197.8740997314453,161.64422607421875,176.62283325195312,148.33990478515625
82,6.833333333333333,18,5,car,0.8747566342353821,453.44384765625,246.5639190673828,530.6296997070312,328.37725830078125,492.0367736816406,287.4705810546875
82,6.833333333333333,100,5,car,0.3845827281475067,316.8687744140625,125.06180572509766,355.9679870605469,158.26693725585938,336.41839599609375,141.66436767578125
82,6.833333333333333,55,19,van,0.3529855012893677,274.0046691894531,116.28921508789062,315.3512268066406,154.3461151123047,294.6779479980469,135.31765747070312
82,6.833333333333333,133,5,car,0.31274786591529846,309.5967102050781,103.60173034667969,338.325927734375,127.9393081665039,323.9613037109375,115.77052307128906
82,6.833333333333333,137,5,car,0.3741256594657898,194.0653533935547,141.72503662109375,236.8508758544922,170.80908203125,215.45811462402344,156.26705932617188
82,6.833333333333333,9,11,pickup,0.696624219417572,563.2041015625,214.28652954101562,644.3029174804688,308.0016784667969,603.7535400390625,261.14410400390625
82,6.833333333333333,16,5,car,0.2602291405200958,383.77587890625,644.5863647460938,547.9300537109375,674.0,465.85296630859375,659.293212890625
83,6.916666666666667,1,5,car,0.9317011833190918,156.07249450683594,466.4364318847656,345.0574035644531,623.9683227539062,250.56494140625,545.202392578125
83,6.916666666666667,2,5,car,0.7947496771812439,416.3861389160156,406.7413024902344,541.9087524414062,526.298828125,479.1474609375,466.52008056640625
83,6.916666666666667,3,15,suv,0.7182795405387878,129.8743133544922,308.240234375,264.3843994140625,415.94146728515625,197.12936401367188,362.0908508300781
83,6.916666666666667,4,10,motorbike,0.7844046950340271,48.87005615234375,399.95684814453125,109.78441619873047,507.3067932128906,79.32723999023438,453.6318359375
83,6.916666666666667,5,5,car,0.8983060121536255,590.8560791015625,339.89361572265625,711.197265625,454.99554443359375,651.0266723632812,397.444580078125
83,6.916666666666667,6,10,motorbike,0.5690843462944031,380.4230041503906,213.80519104003906,407.9017639160156,263.7707824707031,394.1623840332031,238.78799438476562
83,6.916666666666667,8,5,car,0.642734706401825,519.2557983398438,99.07498168945312,547.7849731445312,120.1708755493164,533.5203857421875,109.6229248046875
83,6.916666666666667,10,5,car,0.758574903011322,300.3197326660156,289.95587158203125,407.4692687988281,382.5086669921875,353.8945007324219,336.2322692871094
83,6.916666666666667,12,5,car,0.4703553020954132,154.9463653564453,135.06964111328125,197.09361267089844,161.6460723876953,176.01998901367188,148.35784912109375
83,6.916666666666667,18,5,car,0.882362425327301,453.29925537109375,242.48211669921875,531.6441040039062,325.28094482421875,492.4716796875,283.88153076171875
83,6.916666666666667,100,5,car,0.4095452129840851,316.8517761230469,125.01190185546875,356.11773681640625,158.31407165527344,336.4847412109375,141.66299438476562
83,6.916666666666667,55,19,van,0.3003157377243042,273.998046875,116.22225189208984,315.6243896484375,154.57421875,294.81121826171875,135.3982391357422
83,6.916666666666667,133,5,car,0.3190467953681946,309.5184631347656,103.50934600830078,338.3757019042969,127.94132995605469,323.94708251953125,115.725341796875
83,6.916666666666667,9,18,truck,0.6876924633979797,563.0113525390625,212.2940673828125,642.6854858398438,303.5950012207031,602.848388671875,257.94451904296875
83,6.916666666666667,16,5,car,0.26825252175331116,384.1232604980469,644.381591796875,549.0930786132812,674.0,466.608154296875,659.1907958984375
83,6.916666666666667,132,10,motorbike,0.41534480452537537,853.0285034179688,212.0626220703125,874.3173217773438,257.25775146484375,863.6729125976562,234.66018676757812
84,7.0,1,5,car,0.927638828754425,160.22134399414062,464.2400817871094,345.8250427246094,618.8850708007812,253.023193359375,541.5625610351562
84,7.0,2,5,car,0.6485704779624939,417.193603515625,402.145751953125,542.1340942382812,521.2891235351562,479.6638488769531,461.7174377441406
84,7.0,3,15,suv,0.792698323726654,132.0434112548828,306.547607421875,266.0960693359375,414.2306823730469,199.06973266601562,360.38916015625
84,7.0,4,10,motorbike,0.8045333027839661,48.54310989379883,398.9894104003906,109.55838775634766,506.03228759765625,79.05075073242188,452.5108642578125
84,7.0,5,5,car,0.8568492531776428,590.4428100585938,337.42529296875,707.8427734375,449.5089111328125,649.142822265625,393.46710205078125
84,7.0,6,10,motorbike,0.528858482837677,381.75360107421875,210.4080047607422,409.15985107421875,260.6186828613281,395.45672607421875,235.51333618164062
84,7.0,8,5,car,0.6004382371902466,518.755859375,98.93392181396484,547.0947265625,120.03959655761719,532.92529296875,109.48675537109375
84,7.0,10,5,car,0.8267454504966736,303.20965576171875,286.76934814453125,409.3976135253906,378.6014709472656,356.30364990234375,332.6854248046875
84,7.0,12,5,car,0.5085002183914185,154.18185424804688,135.11270141601562,196.1578369140625,161.83786010742188,175.1698455810547,148.47528076171875
84,7.0,18,5,car,0.8787396550178528,454.80889892578125,239.80087280273438,531.281982421875,320.088134765625,493.0454406738281,279.94451904296875
84,7.0,100,5,car,0.37344998121261597,316.6600036621094,124.9627685546875,356.2942199707031,158.58277893066406,336.47711181640625,141.77276611328125
84,7.0,133,5,car,0.3134273886680603,309.4544982910156,103.32331848144531,338.53369140625,127.96292877197266,323.99407958984375,115.64312744140625
84,7.0,9,18,truck,0.657455325126648,562.738037109375,210.58151245117188,641.2360229492188,299.8956298828125,601.987060546875,255.2385711669922
84,7.0,16,5,car,0.26827743649482727,383.3979797363281,644.0736083984375,549.615234375,674.0,466.506591796875,659.0368041992188
84,7.0,146,11,pickup,0.3554776906967163,560.2788696289062,211.30499267578125,646.0291137695312,299.4788513183594,603.1539916992188,255.3919219970703
84,7.0,132,10,motorbike,0.54209303855896,849.4046630859375,206.9434356689453,872.598876953125,255.88491821289062,861.0017700195312,231.4141845703125
84,7.0,137,5,car,0.4646309018135071,189.537109375,141.01467895507812,234.3842315673828,171.48208618164062,211.96066284179688,156.24838256835938
85,7.083333333333333,1,5,car,0.9262152910232544,162.61734008789062,461.0138244628906,346.7962951660156,614.4672241210938,254.70681762695312,537.7405395507812
85,7.083333333333333,2,5,car,0.6547356247901917,416.1119079589844,392.0737609863281,545.03857421875,515.7752685546875,480.57525634765625,453.92449951171875
85,7.083333333333333,3,15,suv,0.8103999495506287,134.4228057861328,305.56280517578125,268.05535888671875,413.3292236328125,201.23907470703125,359.4460144042969
85,7.083333333333333,4,10,motorbike,0.8030793070793152,48.65366744995117,398.8160095214844,109.50542449951172,505.0498352050781,79.07954406738281,451.93292236328125
85,7.083333333333333,5,5,car,0.8986071348190308,590.498291015625,333.9770812988281,705.0472412109375,443.14862060546875,647.7727661132812,388.5628662109375
85,7.083333333333333,6,10,motorbike,0.5657800436019897,383.6659851074219,213.26608276367188,408.868408203125,259.2269287109375,396.2672119140625,236.2465057373047
85,7.083333333333333,8,5,car,0.6534280180931091,518.4579467773438,98.3570327758789,546.8346557617188,119.64073181152344,532.6463012695312,108.99888610839844
85,7.083333333333333,10,5,car,0.8188865780830383,305.11077880859375,284.10498046875,410.6080322265625,375.66864013671875,357.8594055175781,329.8868103027344
85,7.083333333333333,12,5,car,0.4742794930934906,153.89193725585938,134.93653869628906,196.02220153808594,161.9789276123047,174.95706176757812,148.45773315429688
85,7.083333333333333,18,5,car,0.8430590629577637,456.6029968261719,238.0025177001953,530.2132568359375,314.5978698730469,493.40814208984375,276.3002014160156
85,7.083333333333333,100,5,car,0.3267466425895691,316.6192932128906,124.96221160888672,356.26251220703125,158.61907958984375,336.44091796875,141.7906494140625
85,7.083333333333333,133,5,car,0.29780906438827515,309.54718017578125,103.31400299072266,338.4914245605469,127.8568344116211,324.019287109375,115.58541870117188
85,7.083333333333333,9,18,truck,0.7838082909584045,562.903076171875,209.53900146484375,640.7554931640625,297.7730712890625,601.8292846679688,253.65603637695312
85,7.083333333333333,16,5,car,0.30279722809791565,382.5307312011719,643.63818359375,550.32080078125,674.0,466.42578125,658.819091796875
85,7.083333333333333,137,5,car,0.42270246148109436,188.48199462890625,142.79981994628906,231.70120239257812,172.12667846679688,210.0915985107422,157.4632568359375
86,7.166666666666667,1,5,car,0.9285576939582825,164.75057983398438,457.4830017089844,348.45477294921875,610.7833862304688,256.6026611328125,534.1331787109375
86,7.166666666666667,2,5,car,0.7117950916290283,418.3382568359375,389.5046081542969,544.1657104492188,510.5117492675781,481.2519836425781,450.0081787109375
86,7.166666666666667,3,15,suv,0.7273950576782227,136.71829223632812,304.5531311035156,270.28912353515625,412.842041015625,203.5037078857422,358.69757080078125
86,7.166666666666667,4,10,motorbike,0.8049398064613342,48.347068786621094,398.70953369140625,109.66189575195312,505.3621520996094,79.00448608398438,452.03582763671875
86,7.166666666666667,5,5,car,0.7993563413619995,589.1470947265625,329.1208801269531,704.710205078125,439.5444641113281,646.9286499023438,384.3326721191406
86,7.166666666666667,6,10,motorbike,0.5379678606987,385.6596984863281,214.12327575683594,408.5806884765625,255.45706176757812,397.12017822265625,234.7901611328125
86,7.166666666666667,8,5,car,0.6452958583831787,518.1408081054688,97.58415222167969,546.4473876953125,118.98114776611328,532.2940673828125,108.28265380859375
86,7.166666666666667,10,5,car,0.6853424310684204,308.9705505371094,282.0086364746094,410.5975036621094,370.3779602050781,359.7840270996094,326.19329833984375
86,7.166666666666667,12,5,car,0.4315266013145447,153.97940063476562,134.85507202148438,196.18869018554688,162.1074981689453,175.08404541015625,148.48129272460938
86,7.166666666666667,18,5,car,0.802624523639679,456.9568786621094,235.91429138183594,529.8229370117188,311.3890380859375,493.389892578125,273.65167236328125
86,7.166666666666667,100,5,car,0.3354090750217438,316.5650329589844,124.93144989013672,356.2815856933594,158.66229248046875,336.4233093261719,141.796875
86,7.166666666666667,133,5,car,0.3010033369064331,309.5675964355469,103.16390991210938,338.51422119140625,127.73233032226562,324.0408935546875,115.4481201171875
86,7.166666666666667,9,18,truck,0.7842661738395691,561.807861328125,209.04945373535156,638.7481689453125,295.71990966796875,600.2780151367188,252.38467407226562
86,7.166666666666667,16,5,car,0.3284280300140381,381.27520751953125,642.8012084960938,552.5310668945312,674.0,466.90313720703125,658.400634765625
86,7.166666666666667,137,5,car,0.4710058271884918,187.78599548339844,143.54014587402344,231.062255859375,172.8403778076172,209.42413330078125,158.1902618408203
87,7.25,1,5,car,0.9191790223121643,169.62310791015625,453.5059814453125,350.1448974609375,604.5087280273438,259.8840026855469,529.00732421875
87,7.25,2,5,car,0.7781009674072266,421.0790710449219,387.7361755371094,543.7523193359375,505.4248962402344,482.41571044921875,446.5805358886719
87,7.25,3,15,suv,0.4846556484699249,139.7725372314453,304.275146484375,270.10845947265625,410.142333984375,204.94049072265625,357.208740234375
87,7.25,4,10,motorbike,0.8072672486305237,48.25494384765625,398.28369140625,109.93403625488281,505.2781982421875,79.09449005126953,451.78094482421875
87,7.25,5,5,car,0.7407950758934021,588.1069946289062,326.3140869140625,703.2608032226562,436.633544921875,645.6838989257812,381.47381591796875
87,7.25,6,10,motorbike,0.4919092357158661,386.735595703125,213.4756317138672,408.88421630859375,253.17202758789062,397.8099060058594,233.32382202148438
87,7.25,8,5,car,0.6563008427619934,517.939208984375,97.4471664428711,545.67919921875,118.56005096435547,531.8092041015625,108.00360870361328
87,7.25,10,5,car,0.8148906230926514,311.4466857910156,279.30804443359375,410.88885498046875,365.8965759277344,361.16778564453125,322.602294921875
87,7.25,12,5,car,0.3449985980987549,153.5311737060547,134.9677734375,194.76356506347656,161.78558349609375,174.14736938476562,148.37667846679688
87,7.25,18,5,car,0.8163348436355591,457.0552673339844,233.2688446044922,530.2855834960938,309.078369140625,493.67041015625,271.1736145019531
87,7.25,100,5,car,0.3244631886482239,316.74334716796875,124.9952163696289,356.2671203613281,158.55950927734375,336.5052490234375,141.77735900878906
87,7.25,133,5,car,0.2905788719654083,309.573486328125,102.98491668701172,338.53680419921875,127.59111785888672,324.0551452636719,115.28801727294922
87,7.25,9,18,truck,0.8899299502372742,561.6026000976562,205.64883422851562,638.3629150390625,291.9516906738281,599.9827880859375,248.80026245117188
87,7.25,16,5,car,0.26854145526885986,380.63848876953125,642.249267578125,553.7954711914062,674.0,467.21697998046875,658.1246337890625
87,7.25,137,5,car,0.4240798056125641,185.5369873046875,142.49070739746094,229.75502014160156,172.51004028320312,207.64599609375,157.5003662109375
87,7.25,14,4,bus,0.3850395083427429,160.8384552001953,101.59992980957031,239.06478881835938,157.15933227539062,199.95162963867188,129.379638671875
87,7.25,132,10,motorbike,0.32455477118492126,842.0692138671875,200.03306579589844,866.03662109375,250.23631286621094,854.0529174804688,225.1346893310547
88,7.333333333333333,1,5,car,0.9323840737342834,173.2623748779297,448.7874755859375,351.66278076171875,598.203369140625,262.46258544921875,523.4954223632812
88,7.333333333333333,2,5,car,0.797430694103241,423.0739440917969,383.6144714355469,543.6400756835938,499.16693115234375,483.35699462890625,441.39068603515625
88,7.333333333333333,3,15,suv,0.5887937545776367,143.4906463623047,303.18524169921875,269.2402648925781,405.2087097167969,206.36544799804688,354.19696044921875
88,7.333333333333333,4,10,motorbike,0.8097296357154846,48.090030670166016,398.2808837890625,110.17008209228516,505.6730041503906,79.13005828857422,451.9769287109375
88,7.333333333333333,5,5,car,0.841246485710144,586.0634155273438,321.2290954589844,701.2271118164062,432.0849914550781,643.645263671875,376.65704345703125
88,7.333333333333333,6,10,motorbike,0.5160312652587891,387.0431823730469,205.21546936035156,411.9534912109375,250.35903930664062,399.49835205078125,227.78726196289062
88,7.333333333333333,8,5,car,0.6417917013168335,517.4928588867188,96.66767120361328,545.1956787109375,117.95027923583984,531.34423828125,107.30897521972656
88,7.333333333333333,10,5,car,0.8527254462242126,313.6569519042969,275.6334533691406,412.7850341796875,362.4938659667969,363.22100830078125,319.06365966796875
88,7.333333333333333,12,5,car,0.37916621565818787,152.65003967285156,135.32962036132812,193.78814697265625,162.38612365722656,173.21908569335938,148.85787963867188
88,7.333333333333333,18,5,car,0.854602575302124,456.434814453125,231.1267547607422,530.2731323242188,307.4629211425781,493.3539733886719,269.2948303222656
88,7.333333333333333,100,5,car,0.3099130690097809,316.9900207519531,125.07726287841797,356.1746826171875,158.31336975097656,336.58233642578125,141.6953125
88,7.333333333333333,133,5,car,0.29054465889930725,309.8285217285156,102.94270324707031,338.5888366699219,127.37312316894531,324.20867919921875,115.15791320800781
88,7.333333333333333,9,18,truck,0.858135998249054,560.7713623046875,203.63296508789062,637.0571899414062,289.10968017578125,598.914306640625,246.37132263183594
88,7.333333333333333,16,5,car,0.3599301278591156,384.2372131347656,640.8125610351562,555.90673828125,672.3665161132812,470.07196044921875,656.5895385742188
88,7.333333333333333,137,5,car,0.48688116669654846,184.6944122314453,144.15809631347656,227.8282012939453,173.4132537841797,206.2613067626953,158.78567504882812
89,7.416666666666667,1,5,car,0.9353627562522888,177.20101928710938,444.099853515625,353.2581787109375,591.698974609375,265.2296142578125,517.8994140625
89,7.416666666666667,2,5,car,0.8538353443145752,425.89080810546875,380.62799072265625,543.2359619140625,492.9044494628906,484.5633850097656,436.7662353515625
89,7.416666666666667,3,15,suv,0.820740818977356,146.9534454345703,302.0772705078125,267.7049560546875,399.6186218261719,207.32919311523438,350.84796142578125
89,7.416666666666667,4,10,motorbike,0.787045419216156,48.38149642944336,398.17333984375,110.30818939208984,505.0286560058594,79.34484100341797,451.60101318359375
89,7.416666666666667,5,15,suv,0.43303507566452026,584.7908935546875,316.5492248535156,698.7261962890625,426.7652282714844,641.758544921875,371.6572265625
89,7.416666666666667,6,10,motorbike,0.4834967255592346,387.4320068359375,199.70753479003906,413.944580078125,248.38568115234375,400.68829345703125,224.04660034179688
89,7.416666666666667,8,5,car,0.6418675184249878,516.8491821289062,95.54290008544922,545.3134765625,117.64411926269531,531.081298828125,106.593505859375
89,7.416666666666667,10,5,car,0.7348110675811768,315.4578552246094,272.9681701660156,414.2819519042969,360.1388244628906,364.8699035644531,316.5534973144531
89,7.416666666666667,12,5,car,0.3173760771751404,153.3933868408203,135.16529846191406,194.46063232421875,162.2451171875,173.927001953125,148.7052001953125
89,7.416666666666667,18,5,car,0.8245337009429932,455.6568298339844,227.85658264160156,530.6631469726562,305.57684326171875,493.15997314453125,266.7167053222656
89,7.416666666666667,100,5,car,0.3350571393966675,317.01605224609375,125.0758285522461,356.236572265625,158.30279541015625,336.6263122558594,141.68931579589844
89,7.416666666666667,133,5,car,0.2941585183143616,309.80523681640625,102.84364318847656,338.6453857421875,127.34342956542969,324.2253112792969,115.09353637695312
89,7.416666666666667,9,18,truck,0.7210420370101929,560.0498046875,201.45237731933594,635.7285766601562,286.052001953125,597.88916015625,243.752197265625
89,7.416666666666667,16,5,car,0.46848639845848083,385.8024597167969,640.0824584960938,556.9652099609375,671.5592041015625,471.38385009765625,655.82080078125
89,7.416666666666667,137,5,car,0.5798863172531128,183.09873962402344,145.20423889160156,225.8175811767578,174.1178436279297,204.45816040039062,159.66104125976562
89,7.416666666666667,14,4,bus,0.5156508684158325,166.73480224609375,102.1762466430664,232.3819122314453,147.80123901367188,199.558349609375,124.98873901367188
90,7.5,1,5,car,0.9345005750656128,183.40274047851562,440.1614685058594,354.3039245605469,583.1246337890625,268.85333251953125,511.64306640625
90,7.5,2,5,car,0.8657247424125671,427.6194763183594,377.93316650390625,542.3095703125,487.3691101074219,484.96453857421875,432.651123046875
90,7.5,3,15,suv,0.6018986701965332,149.51739501953125,300.5966491699219,267.1327209472656,395.18988037109375,208.32505798339844,347.89324951171875
90,7.5,4,10,motorbike,0.7913510799407959,48.6390380859375,399.4683532714844,109.57792663574219,504.25634765625,79.10848236083984,451.86236572265625
90,7.5,5,5,car,0.8120183944702148,583.5381469726562,312.1554870605469,697.263671875,422.8119812011719,640.40087890625,367.4837341308594
90,7.5,6,10,motorbike,0.6172258853912354,388.4444885253906,196.46176147460938,415.0838317871094,245.79360961914062,401.76416015625,221.127685546875
90,7.5,8,5,car,0.6340380907058716,516.9984741210938,94.7225112915039,545.06396484375,116.72505950927734,531.03125,105.72378540039062
90,7.5,10,5,car,0.7247312068939209,319.006103515625,271.12713623046875,414.6997375488281,355.8642578125,366.8529052734375,313.4956970214844
90,7.5,12,5,car,0.3053320646286011,153.8201904296875,135.16307067871094,194.74801635742188,162.12928771972656,174.2841033935547,148.64617919921875
90,7.5,18,5,car,0.8477861881256104,457.4060974121094,225.4698028564453,530.1475219726562,300.80255126953125,493.77679443359375,263.13616943359375
90,7.5,100,5,car,0.3156512975692749,317.0707092285156,125.00065612792969,356.3301696777344,158.26571655273438,336.700439453125,141.6331787109375
90,7.5,133,5,car,0.29884955286979675,309.93707275390625,102.76493835449219,338.6778259277344,127.18119812011719,324.30743408203125,114.97306823730469
90,7.5,9,18,truck,0.7277706861495972,560.4515991210938,199.63702392578125,634.7940673828125,282.5443115234375,597.622802734375,241.09066772460938
90,7.5,16,5,car,0.5959197282791138,383.5472717285156,638.7452392578125,558.5198974609375,671.0167846679688,471.0335693359375,654.8809814453125
90,7.5,137,5,car,0.5565714240074158,182.48779296875,146.42750549316406,225.2344970703125,175.10105895996094,203.86114501953125,160.7642822265625
90,7.5,14,4,bus,0.5399328470230103,168.2053680419922,102.45529174804688,230.80535888671875,145.51705932617188,199.50537109375,123.98617553710938
90,7.5,131,15,suv,0.5489032864570618,316.9918518066406,271.7236022949219,415.671142578125,358.91497802734375,366.33148193359375,315.31927490234375
91,7.583333333333333,1,5,car,0.9297938942909241,188.0489044189453,436.99066162109375,356.6837158203125,577.9569702148438,272.3663024902344,507.47381591796875
91,7.583333333333333,2,5,car,0.8846645951271057,429.8791198730469,375.45831298828125,541.9187622070312,481.9051818847656,485.89892578125,428.6817626953125
91,7.583333333333333,3,15,suv,0.8771302700042725,152.2821044921875,299.31719970703125,268.5069580078125,392.3658447265625,210.39453125,345.8415222167969
91,7.583333333333333,4,10,motorbike,0.8078497052192688,48.69717025756836,400.0498046875,109.48872375488281,504.119384765625,79.09294891357422,452.0845947265625
91,7.583333333333333,5,5,car,0.8469511270523071,583.35107421875,307.9326171875,693.1926879882812,415.0754089355469,638.2718505859375,361.5040283203125
91,7.583333333333333,6,10,motorbike,0.6665394306182861,390.2945251464844,196.95928955078125,415.53460693359375,243.93218994140625,402.91455078125,220.44573974609375
91,7.583333333333333,8,5,car,0.6480679512023926,517.2056884765625,94.20655822753906,544.970458984375,116.17151641845703,531.0880737304688,105.18904113769531
91,7.583333333333333,10,5,car,0.7075864672660828,320.4720764160156,268.724609375,415.4527893066406,353.2398681640625,367.9624328613281,310.98223876953125
91,7.583333333333333,12,5,car,0.28144901990890503,152.884033203125,134.97740173339844,194.07015991210938,162.2889862060547,173.4770965576172,148.63319396972656
91,7.583333333333333,18,5,car,0.8916686177253723,459.55120849609375,222.69789123535156,528.5963745117188,293.7152099609375,494.07379150390625,258.20654296875
91,7.583333333333333,100,5,car,0.3102872669696808,317.12115478515625,124.9645767211914,356.3896789550781,158.26072692871094,336.75543212890625,141.61265563964844
91,7.583333333333333,133,5,car,0.29142552614212036,310.08343505859375,102.66986846923828,338.7663879394531,127.04695129394531,324.4249267578125,114.85841369628906
91,7.583333333333333,9,18,truck,0.5003654360771179,558.501220703125,197.52365112304688,633.7666015625,281.3250427246094,596.1339111328125,239.42434692382812
91,7.583333333333333,16,5,car,0.629433274269104,380.06072998046875,637.2333984375,560.1907958984375,670.5825805664062,470.1257629394531,653.907958984375
91,7.583333333333333,137,5,car,0.5488080978393555,178.8053436279297,146.10333251953125,222.3834686279297,175.45339965820312,200.5944061279297,160.7783660888672
91,7.583333333333333,131,15,suv,0.32352492213249207,317.76593017578125,268.4170837402344,417.1192321777344,357.3338623046875,367.44256591796875,312.87548828125
